client_id,total_web_requests,unique_sessions,web_visit_count,demo_request_count,ai_assistant_request_count,promotional_event_count,contract_confirmation_count,proposal_download_count,high_intent_hits,web_error_count,avg_response_time_ms,first_web_event,last_web_event,top_page
CL10881,10,10,10,0,2,0,0,0,2,3,909.1,2025-01-07 04:33:35,2025-05-27 05:06:11,/
CL10882,10,10,10,0,1,0,0,0,1,1,389.9,2025-01-01 19:27:52,2025-06-24 23:51:44,/services
CL10883,7,7,7,0,0,0,1,0,1,1,506.0,2025-01-15 15:17:03,2025-06-24 01:18:46,/services
CL10884,8,8,8,3,1,0,0,0,4,0,503.0,2025-01-08 04:09:53,2025-06-22 11:26:56,/schedule-demo
CL10885,12,12,12,0,0,0,0,0,0,0,514.3,2025-01-08 23:38:38,2025-06-16 21:00:57,/pricing
CL10886,6,6,6,1,0,0,0,1,2,1,501.2,2025-01-15 09:25:34,2025-06-11 18:39:08,/case-studies
CL10887,10,10,10,1,1,0,0,1,3,0,375.5,2025-01-07 01:25:19,2025-06-28 13:02:34,/services
CL10888,10,10,10,0,0,0,0,0,0,1,523.4,2025-01-16 09:50:16,2025-05-29 09:57:14,/services
CL10889,10,10,10,1,1,0,0,1,3,0,567.6,2025-01-03 14:20:25,2025-06-19 11:51:31,/case-studies
CL10890,14,14,14,0,0,0,0,0,0,2,489.9,2025-01-12 10:26:20,2025-06-21 01:44:42,/case-studies
CL10891,4,4,4,0,0,0,0,0,0,0,181.0,2025-04-01 11:24:12,2025-06-20 03:16:23,/pricing
CL10892,7,7,7,0,0,0,0,0,0,0,526.7,2025-01-18 15:11:58,2025-06-06 05:05:53,/pricing
CL10893,13,13,13,0,1,1,0,0,2,1,476.5,2025-01-29 09:02:56,2025-06-14 18:50:04,/services
CL10894,12,12,12,2,1,0,0,0,3,0,477.4,2025-01-04 04:41:57,2025-06-27 07:01:22,/case-studies
CL10895,4,4,4,0,1,0,0,0,1,0,599.5,2025-02-19 06:07:59,2025-04-22 01:03:31,/services
CL10896,7,7,7,2,1,0,0,0,3,0,570.3,2025-01-07 18:51:08,2025-06-29 09:06:08,/pricing
CL10897,14,14,14,0,0,0,0,0,0,0,507.8,2025-01-06 00:29:25,2025-05-26 15:58:30,/
CL10898,7,7,7,1,0,0,0,0,1,1,432.6,2025-01-05 04:36:59,2025-05-22 20:51:22,/case-studies
CL10899,7,7,7,3,0,0,0,0,3,0,347.3,2025-01-21 22:34:58,2025-06-23 05:21:38,/schedule-demo
CL10900,5,5,5,2,0,0,0,0,2,1,843.6,2025-01-22 14:40:45,2025-06-29 17:44:15,/schedule-demo
CL10901,9,9,9,1,1,0,0,0,2,0,322.7,2025-01-22 22:18:02,2025-06-23 12:22:37,/
CL10902,5,5,5,1,0,0,1,0,2,0,690.8,2025-02-01 04:28:14,2025-04-12 12:32:14,/services
CL10903,10,10,10,0,1,0,0,0,1,0,401.2,2025-01-01 14:35:58,2025-06-21 06:52:10,/services
CL10904,6,6,6,0,0,1,0,0,1,1,501.3,2025-02-07 12:38:23,2025-06-17 11:31:30,/services
CL10905,8,8,8,0,3,0,0,0,3,0,450.4,2025-01-02 14:06:22,2025-06-29 20:13:30,/ai-assistant
CL10906,7,7,7,1,2,1,1,0,5,0,588.0,2025-02-06 08:41:14,2025-06-29 01:38:58,/ai-assistant
CL10907,14,14,14,0,2,0,0,0,2,1,492.8,2025-01-07 10:36:05,2025-06-24 20:06:39,/pricing
CL10908,7,7,7,1,0,0,1,0,2,1,899.6,2025-01-09 06:51:35,2025-05-24 20:23:12,/services
CL10909,6,6,6,0,1,0,0,0,1,0,485.8,2025-03-08 20:51:14,2025-06-21 18:24:22,/services
CL10910,6,6,6,0,2,0,0,0,2,1,862.2,2025-02-07 10:06:10,2025-06-22 00:08:35,/ai-assistant
CL10911,10,10,10,2,1,0,0,0,3,1,331.2,2025-01-17 17:19:22,2025-06-30 11:52:05,/
CL10912,6,6,6,0,1,0,0,0,1,0,549.2,2025-02-23 00:40:25,2025-04-29 00:09:07,/contact
CL10913,12,12,12,0,2,1,0,0,3,1,539.8,2025-01-10 03:11:11,2025-06-07 13:03:46,/services
CL10914,8,8,8,0,0,0,0,1,1,1,567.8,2025-01-09 22:55:12,2025-06-15 14:10:01,/
CL10915,12,12,12,1,0,0,0,1,2,1,480.2,2025-01-13 05:46:31,2025-06-30 16:52:52,/pricing
CL10916,11,11,11,0,3,0,2,0,5,0,363.3,2025-01-17 13:13:55,2025-06-25 17:13:10,/ai-assistant
CL10917,8,8,8,0,1,1,0,0,2,0,369.8,2025-01-01 09:12:27,2025-06-23 23:06:45,/
CL10918,6,6,6,0,1,0,0,0,1,0,377.8,2025-01-09 09:36:32,2025-06-05 10:21:06,/pricing
CL10919,11,11,11,0,1,0,0,0,1,2,649.6,2025-01-03 22:56:52,2025-06-26 21:08:55,/case-studies
CL10920,12,12,12,1,1,1,3,0,6,0,515.5,2025-01-12 14:19:43,2025-06-25 03:29:42,/contract/confirm
CL10921,10,10,10,0,1,1,0,0,2,0,520.6,2025-01-18 08:22:17,2025-06-17 05:44:24,/case-studies
CL10922,14,14,14,4,0,0,0,1,5,1,492.6,2025-01-02 22:48:00,2025-06-29 00:17:02,/schedule-demo
CL10923,11,11,11,2,0,0,0,0,2,1,429.2,2025-01-19 13:45:15,2025-06-08 04:38:36,/pricing
CL10924,15,15,15,0,2,3,0,0,5,2,571.3,2025-01-03 13:16:32,2025-06-30 17:46:08,/
CL10925,6,6,6,1,1,0,0,1,3,0,527.2,2025-01-21 12:41:17,2025-06-09 09:00:15,/
CL10926,12,12,12,2,1,1,0,0,4,1,590.8,2025-01-12 06:50:53,2025-06-18 09:06:08,/
CL10927,8,8,8,0,0,0,0,0,0,0,423.9,2025-02-01 15:49:44,2025-06-30 18:01:33,/services
CL10928,13,13,13,0,3,0,0,0,3,2,611.0,2025-01-05 16:56:35,2025-06-10 09:51:50,/services
CL10929,8,8,8,1,1,0,2,0,4,0,461.2,2025-01-21 03:16:31,2025-06-20 14:34:55,/
CL10930,9,9,9,2,1,0,1,0,4,0,494.9,2025-02-05 15:50:15,2025-05-30 05:11:12,/
CL10931,13,13,13,2,0,0,0,0,2,0,414.2,2025-01-11 01:51:37,2025-06-29 22:07:59,/
CL10932,9,9,9,0,2,0,0,0,2,0,437.9,2025-01-04 14:15:28,2025-06-11 23:54:59,/services
CL10933,10,10,10,2,0,0,0,0,2,0,519.3,2025-01-12 11:16:41,2025-06-15 22:47:43,/services
CL10934,13,13,13,1,1,0,0,1,3,1,549.8,2025-01-05 23:58:23,2025-06-25 15:45:13,/
CL10935,9,9,9,3,1,0,0,0,4,1,575.4,2025-01-03 10:30:56,2025-06-18 10:48:35,/schedule-demo
CL10936,9,9,9,0,3,0,0,1,4,1,402.2,2025-01-20 09:37:26,2025-05-29 00:35:18,/ai-assistant
CL10937,9,9,9,0,0,0,0,0,0,0,478.3,2025-01-12 11:14:12,2025-06-15 18:35:07,/services
CL10938,7,7,7,2,0,0,0,0,2,1,499.6,2025-02-21 10:30:04,2025-06-19 10:19:11,/pricing
CL10939,9,9,9,1,2,0,0,0,3,0,316.3,2025-01-13 01:47:10,2025-06-08 00:45:01,/ai-assistant
CL10940,8,8,8,0,0,0,0,0,0,0,589.8,2025-01-05 09:29:11,2025-06-05 23:28:42,/services
CL10941,18,18,18,2,1,1,0,0,4,1,563.1,2025-01-04 09:57:57,2025-06-07 07:46:04,/services
CL10942,5,5,5,0,1,0,0,0,1,1,456.4,2025-01-12 16:16:11,2025-05-29 06:30:10,/
CL10943,11,11,11,1,0,0,0,0,1,2,648.1,2025-01-16 03:30:14,2025-06-12 20:24:01,/
CL10944,6,6,6,2,1,0,0,1,4,0,448.7,2025-01-05 19:31:06,2025-06-16 07:02:03,/schedule-demo
CL10945,8,8,8,2,2,0,0,0,4,1,683.4,2025-01-14 19:33:34,2025-06-16 01:37:38,/ai-assistant
CL10946,14,14,14,3,0,1,0,0,4,0,503.6,2025-01-21 06:32:32,2025-06-29 13:49:34,/
CL10947,12,12,12,0,1,2,0,0,3,0,412.8,2025-01-17 18:56:04,2025-06-29 00:48:57,/services
CL10948,11,11,11,3,2,0,0,0,5,0,488.0,2025-01-15 19:15:21,2025-06-27 03:51:59,/schedule-demo
CL10949,7,7,7,2,0,0,0,1,3,0,431.6,2025-03-19 06:52:33,2025-06-29 00:44:51,/pricing
CL10950,5,5,5,1,1,0,0,0,2,0,353.2,2025-03-21 13:22:59,2025-06-27 00:38:25,/ai-assistant
CL10951,7,7,7,0,0,0,0,0,0,1,655.9,2025-01-29 13:44:05,2025-05-20 18:42:37,/pricing
CL10952,8,8,8,1,1,0,0,0,2,0,492.0,2025-02-04 19:29:13,2025-06-14 02:40:36,/services
CL10953,15,15,15,0,0,0,3,1,4,0,429.8,2025-01-24 06:17:25,2025-06-19 23:29:47,/
CL10954,10,10,10,0,0,0,0,0,0,1,505.2,2025-01-11 17:22:22,2025-06-18 11:04:29,/
CL10955,13,13,13,0,1,0,0,0,1,3,513.8,2025-02-05 08:42:11,2025-06-12 02:24:13,/services
CL10956,11,11,11,0,2,0,0,0,2,0,568.5,2025-01-28 17:46:29,2025-06-29 13:16:14,/
CL10957,5,5,5,1,0,0,0,0,1,0,174.2,2025-01-19 11:25:11,2025-04-22 08:46:12,/pricing
CL10958,11,11,11,0,0,0,0,0,0,1,670.1,2025-01-05 02:08:38,2025-06-22 13:14:15,/
CL10959,12,12,12,0,1,0,0,0,1,0,431.5,2025-01-03 01:56:09,2025-06-25 14:27:31,/
CL10960,9,9,9,3,0,0,2,0,5,1,591.2,2025-01-14 11:48:12,2025-06-06 09:56:23,/schedule-demo
CL10961,8,8,8,0,1,0,0,0,1,0,479.4,2025-01-07 15:35:50,2025-06-24 22:50:42,/
CL10962,7,7,7,4,1,0,0,0,5,1,504.0,2025-01-06 22:01:44,2025-06-16 02:59:21,/schedule-demo
CL10963,3,3,3,2,0,0,0,0,2,0,346.0,2025-01-15 21:50:39,2025-05-16 05:44:27,/schedule-demo
CL10964,10,10,10,0,1,0,0,2,3,0,388.5,2025-01-17 15:32:07,2025-06-07 03:14:38,/pricing
CL10965,10,10,10,0,1,0,0,1,2,1,515.1,2025-01-02 03:24:51,2025-06-27 11:35:08,/case-studies
CL10966,10,10,10,1,0,1,0,0,2,1,524.8,2025-01-03 03:59:12,2025-05-22 13:41:49,/case-studies
CL10967,15,15,15,0,2,0,0,0,2,0,523.8,2025-01-08 07:42:53,2025-06-26 05:54:42,/services
CL10968,10,10,10,2,2,1,0,2,7,0,437.4,2025-01-04 12:50:33,2025-06-18 03:16:56,/ai-assistant
CL10969,5,5,5,0,0,0,0,0,0,2,628.2,2025-01-15 16:30:39,2025-06-07 09:38:59,/
CL10970,16,16,16,1,2,0,0,0,3,1,431.0,2025-01-02 22:06:34,2025-06-29 13:33:41,/
CL10971,7,7,7,1,1,0,0,0,2,0,291.6,2025-01-17 21:00:08,2025-06-29 12:28:14,/contact
CL10972,16,16,16,5,0,0,0,0,5,1,480.5,2025-01-05 22:35:17,2025-06-02 16:57:06,/schedule-demo
CL10973,6,6,6,1,0,0,0,0,1,1,355.3,2025-01-09 05:00:38,2025-05-18 03:38:32,/
CL10974,11,11,11,0,1,0,0,0,1,1,447.5,2025-01-19 11:39:43,2025-06-30 18:12:17,/
CL10975,10,10,10,0,1,0,0,0,1,2,474.5,2025-02-12 04:49:30,2025-06-27 12:10:03,/
CL10976,8,8,8,0,0,0,0,0,0,2,638.5,2025-02-18 03:25:18,2025-06-30 21:07:35,/
CL10977,6,6,6,0,1,0,0,0,1,0,485.8,2025-01-09 18:34:30,2025-06-19 05:16:10,/services
CL10978,9,9,9,0,0,0,0,0,0,0,546.3,2025-01-22 07:15:03,2025-06-25 02:31:50,/services
CL10979,8,8,8,1,0,0,0,0,1,1,608.5,2025-02-25 14:34:31,2025-06-29 17:37:56,/
CL10980,7,7,7,0,0,0,0,0,0,0,302.4,2025-01-16 16:02:30,2025-06-09 12:20:31,/pricing
CL10981,11,11,11,2,0,1,0,0,3,2,640.5,2025-01-07 06:45:39,2025-06-26 15:30:59,/case-studies
CL10982,8,8,8,1,2,0,0,1,4,1,729.0,2025-01-24 12:08:21,2025-06-30 02:03:12,/
CL10983,10,10,10,0,1,0,0,0,1,1,599.2,2025-01-05 05:38:06,2025-05-23 05:23:45,/
CL10984,8,8,8,0,0,0,0,0,0,1,500.2,2025-01-19 23:31:24,2025-06-25 00:04:19,/
CL10985,7,7,7,0,0,0,0,0,0,0,582.3,2025-01-09 02:15:16,2025-06-01 14:23:22,/
CL10986,13,13,13,0,0,2,0,0,2,2,548.0,2025-01-06 03:17:43,2025-06-30 22:09:22,/services
CL10987,9,9,9,1,0,1,0,0,2,0,425.9,2025-02-06 01:51:13,2025-06-08 18:41:10,/services
CL10988,6,6,6,1,1,0,1,1,4,0,390.3,2025-01-07 05:59:52,2025-05-15 07:05:46,/services
CL10989,5,5,5,0,0,0,0,0,0,0,433.0,2025-03-21 19:46:15,2025-06-22 20:46:02,/services
CL10990,10,10,10,2,0,0,0,1,3,0,533.9,2025-01-04 16:03:18,2025-06-15 05:14:35,/pricing
CL10991,7,7,7,1,1,1,0,0,3,2,503.7,2025-01-02 11:31:10,2025-06-30 21:43:21,/
CL10992,12,12,12,1,1,0,1,0,3,0,385.3,2025-02-19 06:57:42,2025-06-10 02:10:01,/
CL10993,7,7,7,2,1,0,0,0,3,1,608.6,2025-01-12 17:48:20,2025-06-25 17:59:32,/
CL10994,7,7,7,0,0,0,0,0,0,0,430.4,2025-01-20 19:57:05,2025-06-24 23:18:01,/
CL10995,15,15,15,4,2,0,0,0,6,1,617.9,2025-01-06 22:55:59,2025-06-29 03:55:35,/schedule-demo
CL10996,11,11,11,0,2,0,0,0,2,1,622.0,2025-01-05 02:33:01,2025-06-27 02:44:39,/
CL10997,12,12,12,0,2,1,0,0,3,1,571.8,2025-01-09 05:48:08,2025-06-21 06:49:27,/contact
CL10998,5,5,5,0,0,0,0,0,0,0,534.0,2025-01-03 13:27:31,2025-05-10 20:34:02,/services
CL10999,7,7,7,1,0,0,1,1,3,1,519.1,2025-01-26 13:42:01,2025-05-21 00:26:59,/
CL11000,15,15,15,3,1,0,3,0,7,1,421.3,2025-01-18 10:36:51,2025-06-23 06:18:59,/
CL11001,8,8,8,0,1,0,0,0,1,1,629.0,2025-01-13 06:12:44,2025-06-29 06:06:30,/
CL11002,8,8,8,1,1,0,0,0,2,1,797.6,2025-01-03 23:09:03,2025-06-25 04:08:10,/
CL11003,12,12,12,3,0,0,0,0,3,2,640.8,2025-01-04 12:32:23,2025-06-27 04:15:28,/pricing
CL11004,11,11,11,3,0,0,0,0,3,1,541.5,2025-01-07 15:08:21,2025-04-29 06:07:02,/services
CL11005,5,5,5,1,1,0,0,0,2,0,588.6,2025-01-01 18:15:06,2025-06-06 15:43:32,/services
CL11006,15,15,15,4,2,0,0,0,6,0,354.5,2025-01-05 12:37:56,2025-06-30 17:54:48,/schedule-demo
CL11007,3,3,3,2,0,0,0,0,2,0,598.0,2025-03-07 14:45:08,2025-04-04 09:23:44,/schedule-demo
CL11008,9,9,9,1,1,0,0,0,2,0,432.6,2025-01-10 16:57:11,2025-05-22 13:09:36,/
CL11009,3,3,3,1,1,0,0,0,2,0,582.3,2025-01-26 07:20:13,2025-04-26 11:02:14,/ai-assistant
CL11010,13,13,13,4,1,0,2,0,7,2,699.1,2025-01-05 16:57:11,2025-06-05 14:27:03,/
CL11011,8,8,8,2,0,0,0,0,2,0,499.9,2025-02-06 20:01:46,2025-06-04 19:33:52,/pricing
CL11012,12,12,12,0,2,0,0,0,2,0,529.4,2025-01-24 04:19:40,2025-06-29 22:48:52,/services
CL11013,13,13,13,1,0,0,0,2,3,0,430.0,2025-01-01 23:24:48,2025-06-21 06:33:03,/
CL11014,6,6,6,1,0,0,0,1,2,0,514.2,2025-02-26 06:53:23,2025-06-20 05:53:14,/pricing
CL11015,4,4,4,0,1,0,0,0,1,0,367.5,2025-01-09 03:01:29,2025-03-19 02:21:19,/
CL11016,8,8,8,0,2,0,0,0,2,0,420.1,2025-01-17 02:46:26,2025-05-23 17:56:56,/
CL11017,14,14,14,0,1,1,0,0,2,0,406.1,2025-01-02 20:21:15,2025-06-03 17:27:02,/pricing
CL11018,9,9,9,2,0,0,0,0,2,1,563.1,2025-01-08 15:06:30,2025-06-17 11:11:16,/
CL11019,13,13,13,1,4,1,1,0,7,1,534.7,2025-01-13 07:01:09,2025-06-30 08:22:48,/ai-assistant
CL11020,5,5,5,1,0,0,0,0,1,0,477.2,2025-01-24 04:23:27,2025-06-22 11:48:53,/pricing
CL11021,11,11,11,0,0,1,0,0,1,0,393.7,2025-01-20 11:27:17,2025-05-15 19:59:05,/services
CL11022,8,8,8,0,1,1,1,0,3,0,373.9,2025-01-06 19:10:51,2025-06-29 19:08:17,/case-studies
CL11023,8,8,8,0,2,1,0,0,3,0,391.4,2025-01-04 19:19:33,2025-06-18 13:05:17,/
CL11024,6,6,6,1,0,0,2,0,3,1,785.3,2025-01-04 21:12:39,2025-06-01 05:54:01,/services
CL11025,9,9,9,1,0,0,0,1,2,0,488.2,2025-01-26 16:20:59,2025-05-12 23:51:33,/pricing
CL11026,5,5,5,0,0,0,0,0,0,1,1016.2,2025-02-04 23:48:13,2025-05-16 00:27:25,/contact
CL11027,11,11,11,0,1,0,0,0,1,1,539.7,2025-01-13 05:17:31,2025-06-30 20:46:50,/services
CL11028,11,11,11,3,1,1,0,0,5,0,456.8,2025-01-16 16:01:09,2025-06-26 02:49:20,/schedule-demo
CL11029,7,7,7,2,1,0,0,1,4,0,357.9,2025-01-31 06:30:45,2025-06-14 18:31:32,/contact
CL11030,10,10,10,0,1,0,0,0,1,0,469.8,2025-01-04 14:49:26,2025-04-30 19:51:52,/services
CL11031,14,14,14,0,0,0,0,0,0,0,504.7,2025-01-03 18:27:36,2025-06-17 22:56:39,/
CL11032,6,6,6,0,1,0,0,0,1,1,545.8,2025-01-14 23:45:27,2025-05-31 04:51:48,/services
CL11033,10,10,10,1,0,0,1,0,2,2,456.2,2025-01-23 13:16:41,2025-06-01 05:17:48,/
CL11034,9,9,9,1,1,1,0,0,3,0,504.7,2025-01-10 06:27:19,2025-06-30 17:05:58,/services
CL11035,8,8,8,1,0,0,0,0,1,0,343.0,2025-01-16 16:38:52,2025-06-07 07:49:44,/services
CL11036,10,10,10,2,0,0,0,0,2,0,471.4,2025-01-13 22:39:24,2025-06-21 09:28:33,/case-studies
CL11037,11,11,11,0,2,1,0,0,3,0,461.9,2025-01-08 08:24:22,2025-06-26 00:51:10,/
CL11038,6,6,6,1,0,0,0,1,2,0,342.7,2025-02-18 01:16:50,2025-06-21 08:06:52,/case-studies
CL11039,13,13,13,0,3,0,0,0,3,1,445.6,2025-01-04 03:17:37,2025-06-24 00:19:22,/
CL11040,8,8,8,2,0,0,0,0,2,1,463.2,2025-01-10 17:18:05,2025-06-10 15:41:22,/
CL11041,8,8,8,0,1,0,0,0,1,1,516.6,2025-01-28 02:44:07,2025-06-21 01:41:46,/services
CL11042,13,13,13,1,2,1,0,0,4,0,511.2,2025-01-28 10:05:53,2025-06-24 03:48:53,/
CL11043,7,7,7,2,0,0,0,0,2,0,542.0,2025-03-15 07:31:14,2025-06-12 10:41:08,/schedule-demo
CL11044,9,9,9,3,0,0,0,0,3,1,687.0,2025-01-13 15:33:26,2025-05-15 17:52:41,/schedule-demo
CL11045,9,9,9,2,2,0,1,1,6,0,424.4,2025-01-06 23:08:47,2025-03-30 23:06:09,/ai-assistant
CL11046,7,7,7,2,1,0,0,0,3,1,499.4,2025-01-30 22:17:12,2025-06-04 14:46:51,/schedule-demo
CL11047,12,12,12,0,2,1,0,0,3,3,777.0,2025-01-08 20:15:43,2025-06-17 07:56:28,/services
CL11048,11,11,11,0,2,0,0,0,2,0,468.3,2025-01-09 09:26:46,2025-06-20 02:50:46,/services
CL11049,8,8,8,3,0,0,1,0,4,1,357.6,2025-01-09 06:38:59,2025-06-27 14:30:33,/schedule-demo
CL11050,11,11,11,1,0,0,0,0,1,1,505.4,2025-02-04 22:56:49,2025-05-31 11:12:21,/
CL11051,12,12,12,2,1,0,0,0,3,0,400.1,2025-01-02 04:04:19,2025-06-04 12:23:10,/
CL11052,12,12,12,4,3,0,0,1,8,0,470.4,2025-01-03 20:26:00,2025-06-27 18:48:19,/schedule-demo
CL11053,10,10,10,0,2,0,0,0,2,0,454.5,2025-01-06 05:22:21,2025-05-22 21:06:18,/services
CL11054,16,16,16,2,1,0,0,1,4,0,466.9,2025-01-03 00:25:16,2025-06-23 06:22:30,/pricing
CL11055,9,9,9,1,1,0,0,0,2,0,439.9,2025-01-01 12:59:35,2025-05-18 12:35:39,/services
CL11056,6,6,6,2,0,0,0,0,2,1,643.0,2025-01-03 07:23:59,2025-06-08 01:59:39,/schedule-demo
CL11057,2,2,2,0,0,0,0,0,0,0,385.0,2025-04-30 15:13:40,2025-05-18 16:58:58,/
CL11058,8,8,8,0,1,0,0,0,1,0,518.2,2025-03-08 14:59:58,2025-06-27 12:26:22,/services
CL11059,9,9,9,1,2,1,0,1,5,1,354.0,2025-01-31 05:32:45,2025-06-22 02:57:33,/ai-assistant
CL11060,11,11,11,0,0,0,0,0,0,0,440.4,2025-01-31 16:25:38,2025-06-30 15:39:49,/services
CL11061,11,11,11,2,1,0,0,0,3,1,536.5,2025-01-06 22:22:13,2025-06-25 12:50:40,/
CL11062,5,5,5,0,0,1,0,0,1,0,441.2,2025-01-15 06:51:35,2025-04-09 00:48:47,/
CL11063,10,10,10,2,2,0,0,0,4,0,518.0,2025-01-25 18:42:32,2025-06-20 01:16:08,/
CL11064,13,13,13,0,1,1,0,0,2,0,522.2,2025-01-01 18:25:12,2025-05-07 01:06:51,/pricing
CL11065,6,6,6,0,1,0,0,0,1,0,366.3,2025-02-11 05:03:12,2025-06-24 09:48:34,/pricing
CL11066,9,9,9,1,4,0,0,0,5,1,359.6,2025-01-28 12:00:12,2025-06-07 07:19:13,/ai-assistant
CL11067,10,10,10,1,1,0,0,0,2,1,418.2,2025-01-18 00:17:19,2025-06-19 18:54:12,/services
CL11068,7,7,7,0,0,0,0,0,0,1,385.6,2025-01-13 01:41:31,2025-05-18 19:36:26,/services
CL11069,11,11,11,0,1,1,0,0,2,1,499.2,2025-01-03 21:18:30,2025-06-22 07:20:53,/
CL11070,7,7,7,0,1,2,0,0,3,0,499.3,2025-01-20 16:41:24,2025-06-02 23:05:03,/events/webinar
CL11071,9,9,9,0,1,1,0,0,2,2,581.2,2025-04-03 15:58:17,2025-06-27 03:57:31,/services
CL11072,6,6,6,1,0,0,0,1,2,0,423.0,2025-02-03 08:30:18,2025-05-10 22:31:18,/
CL11073,8,8,8,0,0,0,0,0,0,1,493.4,2025-01-08 08:39:28,2025-06-27 16:49:44,/services
CL11074,7,7,7,0,0,0,0,0,0,1,588.3,2025-01-01 19:37:05,2025-06-09 11:20:02,/pricing
CL11075,8,8,8,0,1,1,0,0,2,0,379.5,2025-01-29 03:17:48,2025-06-17 14:18:40,/services
CL11076,11,11,11,1,1,1,0,0,3,0,529.8,2025-02-11 04:49:01,2025-06-23 07:00:20,/pricing
CL11077,7,7,7,0,0,0,0,0,0,0,523.0,2025-01-05 10:45:58,2025-04-13 12:50:40,/pricing
CL11078,3,3,3,0,0,0,0,0,0,1,707.0,2025-01-13 00:26:53,2025-04-12 04:02:27,/case-studies
CL11079,9,9,9,0,0,1,0,0,1,0,344.4,2025-01-31 11:17:52,2025-06-25 17:18:24,/
CL11080,7,7,7,1,0,0,0,0,1,1,459.1,2025-03-18 17:39:48,2025-06-20 01:00:04,/
CL11081,6,6,6,1,0,1,0,0,2,0,479.8,2025-01-16 04:04:50,2025-05-14 07:37:25,/pricing
CL11082,12,12,12,0,0,1,0,0,1,2,819.9,2025-01-05 01:59:17,2025-06-29 05:03:53,/
CL11083,11,11,11,0,0,1,0,0,1,0,443.2,2025-02-03 10:24:14,2025-06-16 21:19:15,/
CL11084,12,12,12,1,1,0,0,0,2,0,510.2,2025-01-20 22:10:37,2025-06-23 23:41:26,/services
CL11085,8,8,8,0,2,0,0,0,2,1,563.4,2025-01-14 23:37:49,2025-05-17 12:43:08,/ai-assistant
CL11086,6,6,6,0,0,0,0,0,0,0,293.7,2025-01-05 21:52:45,2025-06-13 18:27:15,/services
CL11087,13,13,13,2,3,0,0,0,5,0,426.2,2025-01-10 22:46:33,2025-05-26 12:18:10,/
CL11088,4,4,4,2,0,0,0,1,3,0,279.2,2025-01-19 02:36:12,2025-03-10 21:29:20,/schedule-demo
CL11089,8,8,8,1,2,0,1,0,4,0,225.0,2025-01-06 02:32:12,2025-05-20 01:42:58,/ai-assistant
CL11090,17,17,17,1,2,2,1,1,7,1,495.8,2025-01-23 00:00:34,2025-06-17 17:53:22,/
CL11091,12,12,12,0,2,1,0,0,3,0,417.0,2025-01-03 05:02:28,2025-06-23 09:22:22,/
CL11092,10,10,10,1,1,0,0,0,2,0,515.6,2025-01-30 02:11:28,2025-06-22 20:58:09,/
CL11093,12,12,12,0,1,1,0,0,2,1,555.2,2025-01-01 14:20:19,2025-05-30 16:15:32,/pricing
CL11094,12,12,12,0,2,0,1,1,4,0,574.7,2025-01-04 05:15:03,2025-06-12 07:31:16,/
CL11095,6,6,6,1,0,0,0,0,1,0,333.5,2025-04-21 18:23:17,2025-06-12 16:20:22,/services
CL11096,6,6,6,1,0,0,0,1,2,1,543.2,2025-01-12 21:44:38,2025-06-09 21:40:37,/
CL11097,9,9,9,1,0,0,0,0,1,1,687.8,2025-01-11 23:54:47,2025-06-12 15:20:46,/
CL11098,13,13,13,2,2,0,2,0,6,0,498.8,2025-01-19 01:26:55,2025-06-15 19:25:07,/
CL11099,15,15,15,4,2,0,1,0,7,0,465.9,2025-01-08 03:44:38,2025-05-29 05:33:27,/schedule-demo
CL11100,9,9,9,0,0,0,0,0,0,0,487.0,2025-01-14 19:08:33,2025-05-29 11:40:15,/case-studies
CL11101,6,6,6,0,0,0,0,0,0,0,424.3,2025-01-03 21:01:11,2025-04-19 23:06:30,/
CL11102,9,9,9,2,2,0,0,0,4,1,638.0,2025-02-04 00:44:58,2025-06-17 17:00:10,/
CL11103,12,12,12,0,0,1,0,0,1,2,591.0,2025-01-14 23:42:53,2025-06-18 10:44:11,/
CL11104,12,12,12,0,3,0,0,0,3,0,502.3,2025-01-19 01:28:33,2025-06-20 00:41:17,/
CL11105,4,4,4,0,0,0,0,1,1,0,220.2,2025-04-21 05:59:40,2025-06-24 08:26:03,/services
CL11106,9,9,9,0,1,0,0,0,1,0,432.8,2025-02-16 19:54:52,2025-06-22 04:25:51,/pricing
CL11107,4,4,4,0,0,1,0,0,1,0,423.0,2025-02-15 07:42:03,2025-05-06 10:38:00,/
CL11108,11,11,11,0,0,3,0,0,3,0,461.6,2025-01-12 23:58:45,2025-06-26 16:48:36,/events/webinar
CL11109,8,8,8,0,1,1,0,0,2,0,517.5,2025-02-01 19:58:27,2025-06-24 18:41:10,/
CL11110,12,12,12,0,2,0,0,0,2,0,450.9,2025-01-21 08:44:06,2025-06-13 13:46:00,/
CL11111,8,8,8,2,1,0,0,0,3,0,601.0,2025-01-06 06:46:41,2025-06-30 19:13:11,/
CL11112,6,6,6,0,0,0,0,0,0,0,497.2,2025-01-06 01:49:48,2025-06-23 02:20:25,/services
CL11113,11,11,11,3,0,0,0,1,4,2,536.3,2025-01-13 06:23:09,2025-06-30 05:02:59,/
CL11114,7,7,7,2,1,0,1,0,4,1,524.9,2025-01-08 12:27:20,2025-05-16 17:13:49,/schedule-demo
CL11115,9,9,9,1,1,0,0,0,2,0,379.9,2025-01-10 23:47:59,2025-06-23 07:38:54,/
